Married,Female,White,Age,Edu,Poverty
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,N,4,N,0
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,N,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,N,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,0
N,N,Y,4,N,1
Y,N,N,4,N,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,N,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,N,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,N,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
N,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,N,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,N,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,N,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,N,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,N,4,Y,0
Y,N,N,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
N,N,N,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
N,N,N,4,N,1
N,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
N,N,Y,4,Y,1
N,N,Y,4,Y,0
Y,N,N,4,N,1
Y,N,Y,4,N,0
N,N,Y,4,Y,1
Y,N,N,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,N,4,Y,0
Y,N,N,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
N,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
N,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,N,4,N,1
Y,N,N,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,N,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
N,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,N,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,N,4,N,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,N,4,Y,0
N,N,Y,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,N,4,Y,1
Y,N,N,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,N,4,Y,0
N,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,N,1
N,N,N,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,N,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,N,4,Y,1
Y,N,Y,4,Y,0
Y,N,N,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,N,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,N,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,N,0
Y,N,N,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,0
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
N,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
N,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,N,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,N,1
Y,N,N,4,N,0
Y,N,N,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,N,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,N,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,Y,1
N,N,N,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,N,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,N,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,N,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,N,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,N,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,N,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,N,4,N,1
Y,N,N,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,N,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
N,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,N,4,N,0
Y,N,Y,4,N,1
N,N,Y,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,N,1
Y,N,N,4,Y,1
N,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,N,4,Y,0
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
N,N,Y,4,Y,0
Y,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
Y,N,N,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,N,4,N,1
Y,N,Y,4,Y,0
Y,N,N,4,N,0
Y,N,Y,4,N,1
Y,N,Y,4,Y,0
N,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
Y,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,N,0
N,N,N,4,N,1
Y,N,Y,4,Y,1
N,N,Y,4,Y,1
Y,N,Y,4,Y,0
N,N,Y,4,Y,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,N,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,0
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,1
Y,N,N,4,Y,0
Y,N,Y,4,N,0
Y,N,Y,4,N,1
N,N,Y,4,N,1
N,N,N,4,N,1
Y,N,Y,4,N,1
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,N,Y,4,Y,1
Y,N,Y,4,N,0
Y,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,N,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,Y,1
N,N,Y,4,N,1
Y,N,Y,4,Y,0
Y,Y,Y,4,Y,0
Y,Y,Y,4,Y,0
N,Y,N,4,Y,0
N,Y,Y,4,Y,0
Y,Y,Y,4,N,0
Y,Y,Y,4,Y,0
Y,Y,Y,4,N,0
Y,Y,Y,4,N,0
Y,Y,Y,4,Y,0
N,Y,N,4,N,1
N,Y,Y,4,Y,1
N,Y,N,4,Y,1
N,Y,N,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,Y,4,Y,1
Y,Y,Y,4,N,0
Y,Y,Y,4,Y,0
Y,Y,Y,4,N,0
Y,Y,N,4,Y,0
Y,Y,Y,4,N,0
Y,Y,Y,4,Y,1
Y,Y,N,4,N,1
N,Y,Y,4,Y,0
N,Y,Y,4,N,1
N,Y,Y,4,Y,0
N,Y,Y,4,Y,0
N,Y,N,4,Y,0
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,Y,4,Y,0
N,Y,Y,4,N,1
Y,Y,Y,4,Y,1
Y,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,Y,4,N,1
Y,Y,Y,4,N,1
Y,Y,N,4,N,0
Y,Y,Y,4,N,0
Y,Y,Y,4,N,0
N,Y,N,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,N,4,Y,1
N,Y,N,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,Y,1
N,Y,N,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,Y,0
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
Y,Y,Y,4,N,1
N,Y,Y,4,Y,0
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,Y,4,Y,0
N,Y,N,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,N,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,N,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
Y,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,N,1
Y,Y,Y,4,N,0
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,N,4,N,1
N,Y,N,4,Y,1
N,Y,N,4,N,1
Y,Y,Y,4,Y,1
N,Y,Y,4,Y,0
Y,Y,Y,4,N,1
Y,Y,N,4,Y,1
Y,Y,Y,4,Y,0
Y,Y,Y,4,N,0
N,Y,Y,4,Y,1
N,Y,N,4,Y,1
Y,Y,Y,4,N,1
N,Y,Y,4,Y,0
N,Y,Y,4,N,1
N,Y,N,4,Y,1
N,Y,Y,4,N,1
Y,Y,N,4,Y,1
Y,Y,Y,4,N,1
N,Y,Y,4,Y,1
Y,Y,Y,4,N,0
N,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
Y,Y,Y,4,N,1
N,Y,Y,4,Y,1
Y,Y,Y,4,Y,0
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,N,4,Y,1
N,Y,N,4,N,1
N,Y,Y,4,N,1
N,Y,N,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,N,4,Y,1
N,Y,N,4,Y,0
Y,Y,Y,4,N,0
N,Y,Y,4,N,1
N,Y,Y,4,N,1
Y,Y,N,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
Y,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,0
N,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,N,4,Y,1
Y,Y,Y,4,Y,0
Y,Y,Y,4,N,1
N,Y,N,4,N,1
Y,Y,Y,4,N,1
N,Y,Y,4,Y,1
Y,Y,Y,4,Y,0
Y,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
Y,Y,Y,4,Y,0
Y,Y,N,4,N,0
N,Y,Y,4,N,1
N,Y,N,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,Y,4,Y,0
Y,Y,Y,4,N,0
Y,Y,N,4,N,1
N,Y,N,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,Y,0
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,Y,4,N,1
N,Y,Y,4,N,1
Y,Y,N,4,N,0
N,Y,N,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
Y,Y,Y,4,N,0
N,Y,N,4,N,1
Y,Y,Y,4,Y,0
N,Y,Y,4,Y,1
Y,Y,N,4,N,0
Y,Y,N,4,Y,0
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,Y,1
N,Y,N,4,N,1
Y,Y,Y,4,N,1
N,Y,N,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,0
N,Y,Y,4,Y,0
N,Y,Y,4,N,1
Y,Y,Y,4,Y,0
N,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,0
N,Y,Y,4,Y,1
Y,Y,N,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,Y,4,N,1
N,Y,N,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,Y,0
N,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,N,1
Y,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,Y,4,Y,0
Y,Y,N,4,Y,0
N,Y,Y,4,Y,0
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,Y,4,Y,1
N,Y,N,4,N,1
Y,Y,Y,4,Y,0
N,Y,N,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,Y,1
Y,Y,Y,4,N,1
Y,Y,Y,4,N,1
N,Y,Y,4,N,1
Y,Y,Y,4,N,0
Y,Y,Y,4,Y,1
N,Y,N,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
Y,Y,Y,4,N,0
N,Y,Y,4,N,1
Y,Y,Y,4,N,0
N,Y,Y,4,Y,1
Y,Y,N,4,N,0
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,N,4,Y,1
N,Y,Y,4,Y,0
N,Y,N,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,0
N,Y,Y,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
Y,Y,Y,4,N,0
N,Y,N,4,N,1
Y,Y,Y,4,Y,0
N,Y,N,4,N,1
N,Y,Y,4,N,1
Y,Y,Y,4,N,1
N,Y,Y,4,Y,1
Y,Y,N,4,N,1
Y,Y,N,4,Y,0
Y,Y,N,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,Y,4,N,1
Y,Y,Y,4,Y,0
N,Y,Y,4,N,1
N,Y,N,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,N,4,Y,1
Y,Y,Y,4,Y,0
Y,Y,Y,4,N,0
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,Y,4,Y,1
N,Y,Y,4,N,1
Y,Y,Y,4,N,1
Y,Y,Y,4,Y,0
Y,Y,Y,4,Y,0
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,N,4,N,0
Y,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,0
N,Y,N,4,Y,1
Y,Y,N,4,Y,0
N,Y,Y,4,N,1
Y,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,Y,4,N,0
N,Y,Y,4,Y,1
N,Y,N,4,Y,1
N,Y,Y,4,N,1
Y,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,N,0
N,Y,Y,4,Y,1
N,Y,N,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,Y,4,N,1
N,Y,Y,4,Y,1
Y,Y,Y,4,Y,0
N,Y,Y,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,N,1
Y,Y,Y,4,Y,0
Y,Y,Y,4,N,0
N,Y,N,4,N,1
N,Y,Y,4,Y,1
N,Y,N,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,Y,1
Y,Y,Y,4,N,1
N,Y,Y,4,Y,1
Y,Y,N,4,Y,1
N,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,Y,4,N,1
N,Y,N,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,N,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,N,4,N,1
Y,Y,Y,4,N,0
N,Y,Y,4,Y,1
Y,Y,Y,4,Y,0
N,Y,Y,4,N,1
N,Y,Y,4,Y,0
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
Y,Y,Y,4,Y,0
Y,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,N,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,Y,4,N,1
Y,Y,Y,4,N,1
N,Y,N,4,Y,1
Y,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,N,1
N,Y,N,4,N,1
N,Y,N,4,Y,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,0
N,Y,N,4,Y,1
N,Y,N,4,N,1
N,Y,Y,4,N,1
N,Y,Y,4,Y,1
N,Y,N,4,N,1
N,Y,Y,4,N,0
N,Y,Y,4,Y,1
Y,Y,N,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,1
N,Y,Y,4,Y,0
